Raman Shift,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol
1719.97,4666.1,2158.82,2062.16,2046.74,2379.2,2322,2253.9,1905.5,2148.3,2031.88,2712.4,2410.1,2708.7,2649,2632.4,2297.2,2300.3,2525.3,3037,1921.52,2821.4,2666.6,2429.2,2652.5,2423.4,2560.1,2285.5,2094.6,1935.2,3435.4,1910,2197.8,2424.4,2362,2067.4,2431.5,2004.8,2192.1,2217.4,2115.46,2100.3,1985.6,2404.4,2225.3,2205.2,2389.3,2683.7,2593.9,2431.8,1965.82
1721.69,4661.7,2164.04,2071.72,2064.86,2399.6,2326.5,2290.2,1878.4,2145.5,2048.86,2705.5,2445.8,2711.1,2631.6,2638,2318.5,2305.3,2506.4,3050.8,1934.48,2799.1,2692,2483.3,2660.6,2431.7,2565.3,2263.5,2119.1,1933.4,3417.58,1913.6,2233.6,2401.9,2393.2,2087,2439.9,1996.4,2193.9,2235.7,2108.6,2108.5,2002.8,2410.4,2254.1,2219.6,2409.8,2669.4,2587.2,2440.5,1962.82
1723.41,4658.64,2138.54,2053.62,2032.96,2330.4,2299.2,2241.7,1879.6,2108.7,2010.66,2665,2364.4,2692.9,2619.1,2603.4,2297.1,2228.4,2511,3042.2,1883.22,2769.5,2631.1,2440.1,2650.4,2401.5,2498,2195.8,2082.2,1910.7,3404.64,1917.2,2183.2,2337.4,2329.6,2043.5,2390,1985.2,2138.2,2208.3,2103.22,2026.2,1965.9,2419.6,2227,2191.2,2305,2646.9,2553.4,2404.7,1931.94
1725.13,4683.54,2167.02,2076.96,2039.96,2393.2,2314.3,2273.6,1881.2,2095,2023,2687.4,2405.6,2733,2658.4,2620,2337.9,2272.3,2517.2,3069.3,1923.36,2784.1,2674.1,2424.9,2677.2,2432.1,2519.4,2247.3,2126.1,1943.5,3416.58,1933.2,2178,2379.2,2341.2,2104.5,2419.2,1991.7,2171.3,2179.8,2117.86,2089.5,2004.4,2382.5,2238.3,2234.7,2352.7,2662.8,2584.3,2453.1,1959.64
1726.85,4640.76,2146.06,2038.98,2014.38,2353.6,2269.6,2226.8,1873.3,2066.3,2007.58,2659.7,2368.7,2681,2608,2574.9,2305.9,2270.1,2506.4,3025.2,1907.46,2713.1,2641.3,2442.6,2678.8,2405.6,2502.8,2257.5,2073.6,1927.7,3390.86,1894.9,2217.6,2337.2,2355.4,2054.3,2409.8,1972.5,2151.5,2195.1,2089.08,2053.5,1981,2394.3,2249.9,2187.8,2358.2,2624.6,2528.2,2424.3,1942.42
1728.57,4719.12,2262.88,2173.96,2138.52,2426.6,2424.4,2374.6,1996.7,2185.1,2121.22,2792.4,2501.2,2796.4,2759.2,2740.4,2431.6,2379.4,2577,3126.5,2036.9,2890.1,2769.8,2547.7,2735.4,2536.6,2662.6,2397.5,2234.4,2039.4,3493.2,2005,2304.8,2505.3,2463.8,2163,2524.4,2108.1,2284,2309.7,2212.22,2159.6,2095.6,2505,2366.1,2324.5,2446.1,2776.3,2660.5,2540.8,2062.72
1730.29,4667.56,2166.26,2077.46,2058.34,2356.2,2363.8,2306.6,1925,2157,2023.16,2674,2439.2,2701.3,2624.4,2667.4,2306.3,2290.6,2565.1,3033.3,1948.54,2836.9,2653.8,2460.2,2625.9,2440,2541.3,2253,2109,1899.6,3414.56,1950.6,2220,2434.8,2344.8,2103.6,2427.8,1994.6,2196.6,2248.7,2121.7,2070.6,2011.7,2415.3,2258.9,2249.7,2408.9,2674.2,2540.9,2451.2,1960.46
1732,4600.54,2105.8,2021.6,1995.36,2282,2285,2229.2,1846.9,2052.6,1979.14,2674.9,2366,2648.1,2611.8,2551,2257.8,2224.5,2433.2,2989.3,1877.14,2725.5,2592.5,2422,2628.7,2386,2489.8,2221.1,2062.6,1880.9,3357.68,1871,2181.2,2328.1,2301.3,2000.3,2365.7,1993.8,2150.6,2176.2,2064.74,2050.8,1970.6,2370.9,2186.1,2155.4,2284.6,2634.6,2488,2400.4,1922.02
1733.72,4612.76,2092.48,2006.1,1993.12,2309.4,2251.1,2200,1866.2,2072.1,1965.82,2614.8,2355.7,2655.7,2578.9,2563.8,2242.1,2198.3,2433.6,2990.8,1871.78,2739.4,2600,2363.7,2605.5,2370.7,2506.1,2221.5,2036.7,1887.3,3335.66,1885.8,2157.2,2350.6,2278.4,2040.2,2374.2,1954.5,2141.5,2166.7,2054.3,2015,1969.9,2384.6,2224.1,2155.6,2286.4,2607.3,2498.5,2359.6,1922.62
1735.44,4629.1,2131.22,2057.74,2029.26,2331.2,2292.2,2264.1,1912.3,2102.6,2008.64,2642.3,2397.1,2684.8,2576.8,2588,2291.5,2259,2484.7,3005.2,1914.76,2766.8,2620.6,2451.5,2599.1,2409.4,2515.9,2261.8,2103.7,1921.1,3376.92,1912.2,2156.8,2354.1,2310.4,2050.6,2393,1961.4,2157.2,2166.1,2094.44,2047.5,1964.9,2394.3,2237.3,2203.6,2320.8,2624,2528.1,2418.4,1951.46
1737.15,4649.36,2143.9,2062.56,2024.58,2381.5,2312.5,2235.4,1869.2,2092.8,2027.9,2672.6,2375.3,2650,2610.5,2616.6,2337.7,2278.1,2491.3,3024.4,1928,2784.7,2659.5,2450.2,2634.1,2426.5,2551,2253.1,2104.2,1942.4,3384.18,1929.1,2157.8,2361.4,2345.5,2045.5,2426.4,1986.4,2158.4,2219.1,2115.58,2065.3,2008.9,2412.6,2240.1,2209.2,2360.6,2696.3,2551.3,2445.9,1945.68
1738.87,4558.76,2109.7,2023.5,2004.56,2297,2262.8,2247.4,1858.1,2036.4,1975.76,2607.9,2357.3,2640.6,2580.2,2542.4,2254.3,2223.9,2472.6,2993.3,1877,2704,2582.8,2414.3,2571.6,2356.4,2469.7,2182.6,2065.1,1881.9,3336.02,1890.9,2162,2341.7,2325.8,2015.2,2362.2,1970.5,2150.3,2160.7,2070.64,2020.5,1925.3,2341.5,2174.5,2173.4,2312.4,2590.7,2475.2,2396.9,1923.48
1740.58,4583.52,2127.84,2046.8,2016.74,2329.7,2254.3,2251.1,1863.9,2073.8,1998.9,2618,2378,2675.1,2592.4,2551.2,2242.6,2218.8,2521.3,2981.4,1908.54,2707.8,2624.7,2414.1,2617.2,2404,2515.5,2213.6,2069.6,1897.8,3339.06,1895.4,2184.9,2355.5,2280,2031.4,2367.7,1982.5,2137.5,2192.8,2077.84,2054.2,1984.6,2364,2188.7,2172.7,2349.7,2615.7,2559.3,2390.6,1938.46
1742.29,4647.86,2175.38,2116.46,2083.92,2368.4,2356.8,2286.6,1937.7,2124.6,2066.08,2689.3,2410.8,2716.4,2704.2,2685,2328.2,2296.8,2560.4,3039.7,1974.82,2774.9,2706.6,2478.7,2685.6,2452.6,2568.4,2278.1,2169.7,1988,3437.5,1962.1,2223.9,2471,2390.5,2135.8,2457.7,2021.3,2248.8,2239.2,2160.68,2134.8,2034.9,2470,2275.9,2227.1,2380.1,2649,2569.8,2491,2017.26
1744.01,4582.04,2142.02,2052.52,2012.06,2326.1,2314.3,2247.5,1863.2,2081.1,2012.58,2612.9,2365.5,2645,2603.8,2576.4,2293.8,2249.9,2487.4,3007.4,1922.12,2725.6,2639.4,2402.3,2572.5,2392.5,2520.4,2235.5,2073.2,1937.1,3348.76,1948.2,2192.4,2380.3,2307,2026.8,2378.7,1985.4,2175.5,2191.9,2099.74,2053.5,1991.4,2395.9,2208.9,2196.9,2303,2587.6,2493.5,2439.6,1953.42
1745.72,4594.84,2111.84,2028.98,2007.2,2332.1,2299.5,2221.5,1880.4,2065.6,1982.98,2623.9,2363.4,2650.5,2571.8,2521,2259.6,2232.1,2462,2984.4,1898.9,2726.5,2612.2,2393.4,2582.4,2388,2493.1,2237,2073.6,1945.8,3347.24,1915.9,2193.3,2322.6,2338,2028.7,2374.4,1962,2129.9,2166.9,2073.44,2033,1970.1,2379.7,2182.4,2209.4,2299.9,2623.4,2529.5,2427.4,1942.84
1747.43,4521.66,2077.78,1984.22,1960.48,2221.1,2224.9,2159.8,1849.3,2034.5,1935.2,2577.5,2345.5,2584.3,2527.5,2497,2238.2,2197.6,2391.1,2936.9,1860.64,2643.9,2559.9,2346.9,2535.2,2318.5,2452.6,2165.3,2023.8,1874.4,3301.1,1870.5,2108.7,2285.8,2254.7,1977.1,2308,1945.3,2097,2152.4,2034.68,1965.5,1925.2,2352.6,2159.3,2132,2291.3,2535.5,2461.5,2349.5,1894.86
1749.14,4623.5,2162.42,2076.92,2060.04,2365.4,2319,2261.3,1920.8,2120.3,2042.38,2687.3,2409,2681.5,2593.7,2645,2344.8,2296.2,2516,3013.9,1949.2,2773.5,2657.8,2454.4,2654.9,2422.6,2537.4,2291.1,2138.2,1953.9,3387.5,1956.8,2232.2,2433.5,2354.4,2093.9,2443.3,2043.8,2211.8,2221.4,2125.78,2097.5,2013.1,2447.5,2232.8,2245.6,2382.3,2655.3,2573.6,2454.7,1981.38
1750.85,4655.94,2203.68,2147.32,2112.38,2425.8,2389,2333.7,1976.7,2181,2095.3,2739.9,2414.9,2728.6,2688,2652.7,2347.9,2330.7,2569.6,3034.2,1986.54,2831.3,2747.2,2512.2,2700.9,2494.3,2616.3,2337.4,2191.5,2012.5,3442.58,2003.1,2266.8,2429.9,2396.6,2082.7,2499.4,2072.5,2275.5,2312.9,2192.2,2128,2069.7,2491.9,2307.8,2285.5,2399.8,2712,2631.1,2488,2035.86
1752.56,4493.52,2054.44,1989.78,1950,2233.8,2224.6,2162.7,1824.2,2012.8,1932.28,2573.6,2323.2,2575.8,2474.3,2505.6,2227.7,2190.6,2399.6,2895,1830.68,2620.8,2499.9,2355.1,2553.4,2318.8,2422.6,2167.4,2043.1,1851.5,3265.64,1832.6,2112.8,2284.2,2249.4,1985.9,2321.7,1924.8,2106,2107.3,2017.1,1988.8,1933.8,2259.9,2138.2,2152.4,2228.4,2517.4,2416.9,2319.6,1885.5
1754.27,4578.98,2144.66,2055.02,2032.56,2330.7,2309.6,2240.5,1888.9,2097.2,2027.86,2635.8,2402.1,2644.4,2607.8,2570.5,2292.2,2247.4,2488.1,3025.3,1940.46,2754.2,2622.1,2419.5,2613.6,2383.3,2482.2,2250.7,2103.3,1951.4,3357.44,1936.6,2200.3,2353.2,2312.1,2083.7,2398.2,2028.5,2215.6,2209.6,2110.3,2052.6,1982.4,2389,2227.4,2206.2,2340.5,2631.9,2530.4,2439.1,1979.52
1755.98,4469.26,2074.52,1986.9,1982.6,2265,2256,2183.3,1821.9,2043.7,1951.44,2606.9,2329.3,2587.2,2542.7,2504.9,2230.8,2194.2,2414,2960,1846.38,2698.6,2553.9,2382.3,2623.4,2343.1,2449.4,2182.6,2021.1,1886.6,3288.1,1875.1,2108.6,2305.1,2254.8,1996.8,2342.8,1940.1,2120.7,2145.8,2040.86,2004.7,1904.9,2328.3,2140.3,2141.3,2261,2546.7,2435,2340.2,1903.56
1757.68,4502.94,2079.84,2015.16,1976.2,2267.6,2246,2217.7,1847.8,2054.6,1964.3,2616.6,2334.8,2646.8,2548.1,2553.7,2231,2224.3,2451.5,2926.3,1856.34,2712.6,2589.3,2365.2,2550.3,2343.4,2442.7,2167.8,2035.4,1904.6,3295.46,1875.6,2131.2,2315.3,2300.2,1999.3,2313.7,1916.4,2108.9,2179,2039.54,2004.1,1955.6,2323,2145.2,2137.6,2282.6,2539,2495.7,2358.7,1899.02
1759.39,4509.18,2105.36,2034.12,1997.68,2327.5,2276.8,2238.7,1856.2,2080.3,2007.1,2647.6,2336.7,2640.4,2559.7,2534.4,2274.6,2236.6,2451.4,2968.5,1887.76,2694.7,2598.2,2380.4,2585.5,2364.4,2492.8,2218.4,2062,1908.1,3317.38,1891.8,2156.2,2343.4,2303.5,2060.3,2380.4,1957.9,2119.5,2171.5,2075.12,2033.2,1958.5,2363.8,2193.7,2186.6,2298,2609.9,2503.3,2377.9,1926.74
1761.1,4514.8,2107.32,2041.34,2006.44,2345,2267.6,2221.8,1838.7,2044,2000.8,2624.3,2341.8,2632.6,2552.2,2545,2251.8,2241,2457.8,3002.1,1903.82,2738.7,2587.2,2401.1,2589.8,2385.4,2472.9,2233.8,2097.2,1923.8,3304,1887.9,2169.7,2354.5,2280,2037.6,2388.9,1956.9,2156.4,2153.8,2075.46,2048.6,1960.1,2361,2158.3,2179,2315.5,2599.5,2528.5,2385.3,1935.3
1762.8,4528.24,2141.46,2066.88,2037.46,2338.7,2300.3,2255.5,1915.3,2116.4,2015.76,2655.5,2337.9,2663.7,2583.8,2608.1,2307.1,2254.5,2510.2,3016.2,1909.86,2728.2,2594.9,2433.1,2644.6,2414.1,2540,2244.1,2090.5,1932.6,3329.94,1898.5,2175,2358.3,2303.7,2021.4,2403.5,1971.9,2207.7,2212.8,2095.54,2078.4,1983,2365.4,2248.4,2225.6,2354.9,2614.3,2544.1,2412.7,1958.52
1764.5,4473.66,2093.46,2003.3,1969.48,2308.2,2205.8,2187.3,1839.7,1980.5,1964.3,2580.2,2312.3,2636,2533.1,2504.9,2206.4,2171.4,2408,2951.5,1862.36,2678.9,2567.3,2375.7,2569.6,2313.5,2431.5,2148.5,2046,1858.7,3288.7,1835.4,2139.7,2305.6,2296.6,1967,2358.8,1893.5,2107.1,2181.8,2038.9,2014.5,1920,2328.7,2190,2147.9,2261,2564.4,2466.4,2360.3,1894.52
1766.21,4501.52,2131.18,2052.2,2027.1,2308.4,2283,2222,1875.2,2080.6,1994.46,2589,2396.9,2663.1,2546.2,2563.4,2275.4,2200.3,2441.8,2969.3,1907.12,2717.3,2601.5,2413.5,2582,2370.7,2459.6,2190,2051,1919.3,3317.68,1889.1,2193.8,2349.3,2300.9,2038.9,2355.8,1950.4,2140.1,2213.4,2086.68,2054.8,1960.8,2384.4,2195.2,2157.2,2285.6,2620.4,2500.4,2404.5,1941.54
1767.91,4430.16,2061.5,1985.74,1964.96,2288.4,2228,2164.2,1817.2,2039.1,1951.92,2532.5,2336.4,2599.8,2515.4,2458.2,2229.2,2186.6,2408.3,2935.3,1860.26,2646.8,2563.6,2315.7,2546.3,2302.9,2467.5,2167.5,2021.8,1871.5,3259.78,1828.3,2121.1,2277.7,2256.4,1989.7,2313,1920.7,2113.8,2145.6,2014.44,1989.6,1931.9,2312.9,2134.5,2161.3,2250,2523.4,2420.9,2321.3,1891.8
1769.61,4494.5,2119.46,2052.48,2029.34,2322.7,2285.2,2228.7,1874.8,2111,2007.02,2609.7,2356.2,2659,2540.3,2566.6,2276.4,2226.9,2481.1,2945.6,1903.3,2726.4,2614.5,2395.2,2594.3,2404,2473.7,2229.2,2122.4,1949.6,3314.9,1926.1,2166.5,2338.1,2294.2,2039.6,2337.9,1975.9,2153,2200,2084.56,2035.2,1966.2,2341.2,2188.6,2202.3,2277.8,2602.9,2487.9,2408.3,1948.04
1771.32,4382.64,2027.1,1947.76,1921.88,2202.8,2154.6,2100.6,1808.5,1968.8,1914.04,2508.1,2210.8,2545.8,2458.1,2457.2,2159.8,2127.6,2334.8,2880.8,1801.94,2588.1,2483.8,2248.1,2476.9,2255.9,2351.4,2138.1,1974.3,1801.6,3188.76,1858.4,2047.1,2218.2,2202.6,1966.7,2246.6,1888.7,2032.4,2085.3,1982.38,1914.3,1868,2247.5,2104.7,2071.3,2191.2,2489,2368.9,2282.2,1838.6
1773.02,4358.56,1991.6,1905.52,1899.22,2158.1,2118.8,2082,1741.2,1934.9,1873.94,2439.1,2202.8,2468.1,2407.8,2404.8,2145.4,2121.5,2289.9,2831.1,1756.38,2598.2,2445.5,2251.2,2449.3,2249,2323.5,2108.2,1968.9,1794.4,3162.6,1762.9,2047.7,2198.2,2173.9,1907.9,2240.1,1874,1983.1,2050.1,1955.46,1905.3,1851.9,2222.1,2044.4,2048.8,2164.6,2436,2357.5,2258.4,1814.82
1774.72,4473.46,2063.92,2010.18,1986.84,2242,2260.3,2195.4,1876.8,2043.1,1962.3,2537.6,2273.4,2547.1,2484.8,2486.2,2215.3,2163.5,2434.7,2936.2,1875.32,2661.9,2543.8,2351.6,2551.5,2350.7,2402.8,2197.9,2041.6,1903.1,3263.94,1888.7,2108.6,2320.6,2259,2029.1,2328.9,1964.2,2104.6,2162,2048.02,1979.2,1944.4,2303.5,2161.8,2116,2252.9,2514.2,2464.5,2373.4,1906.86
1776.42,4351.4,1982.22,1904.82,1888.58,2179.2,2134.5,2079.8,1726,1951.5,1868.14,2443.2,2215.3,2469.9,2366.9,2383.3,2129,2058.2,2314.9,2844.9,1762.16,2546.6,2459.7,2234.5,2436.4,2202.4,2285.9,2117.5,1982,1753.2,3153.1,1781.3,2027.5,2173.6,2133.1,1945.3,2250.1,1844.4,1998.3,2061.5,1941.38,1916.2,1853.2,2222.8,2002.5,2043.7,2134.5,2398.4,2352.2,2226.1,1815.2
1778.12,4326.18,1970.54,1880.02,1867.62,2155.2,2133.9,2074.6,1770.6,1943.9,1866.22,2422.8,2199.7,2428.5,2396.6,2360.2,2100.8,2063.9,2319.2,2811.3,1753.48,2553.1,2413.6,2246.9,2424.8,2213.7,2277.1,2095.6,1964.9,1778.4,3136.06,1805.6,2010.5,2145.3,2154.5,1916.3,2210.2,1834,2029.7,2039.6,1924.26,1910.2,1855.3,2214.6,2016.6,2036.4,2139.9,2376.4,2318.2,2225.4,1810.66
1779.81,4321.2,1953.74,1881.7,1855.94,2155.9,2130.2,2057.9,1748.6,1920.3,1847.24,2402.6,2191.2,2453,2370.5,2376.7,2104.5,2041.1,2304,2832,1757.52,2551.7,2422,2245.8,2453.5,2203.7,2292.5,2065.3,1954.1,1755.8,3129.94,1775.7,2012,2123.3,2145.4,1860.7,2198.1,1845.7,1995.3,2020.7,1921.6,1913,1849.2,2196.7,2055.1,2017,2146.1,2385.9,2311.2,2209.1,1785.22
1781.51,4297.84,1957.94,1893.98,1870.32,2102.9,2142.7,2074.6,1740.8,1919.4,1851.1,2420.3,2161.7,2446.9,2348.1,2370,2116.1,2057.8,2299.3,2781.8,1763.7,2530.9,2420.1,2231.9,2437.2,2229.7,2301.8,2073.2,1944.8,1792,3121.5,1794.5,2004.7,2168.1,2143.5,1881.9,2210,1847.9,2005.7,2033.3,1930.16,1897.6,1842,2193.7,2033.9,2003.7,2134.9,2392.6,2286.5,2259.7,1798.64
1783.21,4284.34,1928.54,1869.44,1855.22,2114.1,2101.9,2063.7,1735.3,1895.2,1824.48,2404.2,2133.8,2404,2296.2,2303.6,2034.6,2040.7,2279.7,2792.3,1740.68,2511.7,2412.3,2182.7,2394.3,2155.8,2268.4,2051.4,1890.1,1778.1,3088.86,1753.3,2003.5,2146.7,2125,1882.2,2182.6,1814.5,1970.9,2007.8,1903.06,1877.9,1809.2,2191.3,1992,1988.7,2084.1,2353.9,2302.3,2211.5,1781.04
1784.9,4318.9,1971.34,1906.26,1884.82,2122.3,2145,2055.7,1761.6,1945.4,1866.7,2448.7,2165.1,2459.5,2342.9,2374.8,2096,2055.4,2341.2,2808.4,1765.96,2560.8,2418.7,2240.1,2418.5,2198.2,2306.1,2087,1935.7,1810.8,3145.84,1753.7,2011.9,2153.7,2155.1,1883.9,2208,1834.5,2028.2,2060.8,1934.48,1899.1,1860,2223.8,2059.7,2032.4,2126.1,2398.2,2335.2,2220,1795.18
1786.6,4270.34,1935.3,1875.38,1842.94,2094.5,2154,2044,1716.6,1921.3,1834.8,2392.1,2167.1,2457.1,2335,2324.9,2070.9,2028.9,2261.7,2796.9,1732.28,2509.5,2394.5,2201.3,2405.9,2157,2291.4,2056.5,1907.4,1779,3104.02,1720.1,1984.2,2152,2136.6,1856.3,2201.3,1808.8,1986.2,1995.9,1902.24,1862.5,1854.1,2181.7,1982.8,2000.3,2073.1,2345.5,2287.7,2225.7,1766.38
1788.3,4303.04,1966.16,1885.2,1861.6,2128.3,2133.7,2077.3,1734.9,1929.2,1855.46,2422.3,2207.1,2416.8,2328.6,2348.4,2091.3,2058.8,2290.9,2789.5,1754.06,2551.5,2429.6,2210.5,2379.5,2218.5,2321.9,2088.1,1920.6,1795.6,3135.18,1791.9,1985.5,2136.9,2126.8,1905.5,2217.9,1847,2044,2050.5,1939.04,1882.3,1882.7,2193.9,2055.8,1998.8,2136.5,2380,2356.9,2206.8,1801.36
1789.99,4244.08,1909.9,1847.28,1794.48,2104.9,2093.9,2007.9,1698.2,1866,1824.38,2397.2,2165.7,2385.3,2317.9,2259.9,2026.5,1998.1,2235.7,2752.7,1705,2513.4,2358.9,2180.6,2353.5,2175.7,2230.4,2027.1,1904.1,1743.8,3078.92,1741.3,1964.2,2100.9,2099.2,1847.9,2122.2,1779.2,1956.6,1977.1,1883.64,1830,1784.7,2152,1987.5,1965.4,2031.6,2350.4,2260.3,2191.4,1759.6
1791.68,4256.04,1924.92,1864.58,1856.34,2118.6,2107.3,2069.4,1721.3,1908.7,1830.96,2373.8,2144.2,2434.9,2299.8,2336.6,2052.6,2054.9,2267.7,2757.5,1737.44,2515.8,2390.8,2202.8,2383.9,2153.7,2249.6,2042.6,1905.1,1779.6,3078.08,1742,2019.2,2107.6,2118.9,1862.6,2155.4,1840,1976.9,2036,1896.7,1868.2,1782.3,2156.2,2035.5,1964.1,2088.2,2323.4,2279.7,2213.3,1786.36
1793.38,4227.88,1900.36,1852.56,1823.88,2099.2,2081.5,2021.9,1717,1882.9,1807.38,2328.7,2100.1,2357.8,2287.9,2295.7,2048,1999.2,2243.4,2694.3,1711.16,2491.1,2364.1,2186.1,2363.9,2193.4,2249.7,2054.6,1898.2,1747.4,3062.48,1725.9,1982.5,2133.6,2100.6,1835.5,2125.7,1797.6,1941.3,1966.9,1889.76,1834.8,1801.4,2125.1,1983.2,1932.1,2048.3,2336,2268.4,2162.1,1746.44
1795.07,4226.32,1915.84,1849.6,1815.4,2095,2100.8,2007.9,1693.1,1900.6,1799.38,2352.8,2119.8,2367.7,2297.3,2273.8,2027.3,1999,2233.4,2748.9,1721.4,2481.5,2389.4,2136.8,2364.3,2145.5,2241.6,2034.1,1962.1,1723.7,3065.52,1729.2,1969.7,2095.6,2107,1820.5,2150.3,1785.1,1962.5,1974.6,1881.74,1814.4,1809.6,2169.7,1991.5,1968.5,2051.4,2316.5,2248.5,2154.6,1762.28
1796.76,4273.84,1970.84,1886.02,1869.42,2140.1,2116.5,2112.9,1751.2,1953.2,1860.1,2388.2,2171.5,2410.3,2337.4,2338.5,2059.8,2062.1,2303.1,2819.8,1769.54,2522.3,2413.8,2210.9,2412.7,2216.2,2249.4,2062.3,1958.8,1809.9,3111.32,1779.4,2004.2,2144.9,2148.1,1915.5,2175.2,1836.2,2027,2035.5,1938.4,1898.3,1833.9,2201.3,2048.9,1997.8,2143.2,2351.3,2278,2249,1814.1
1798.45,4262.9,1939.9,1893.78,1865.44,2106.5,2124.6,2036.5,1726.6,1919.4,1829.9,2370,2147.9,2444.9,2352.9,2326.2,2079.2,2020.9,2248.8,2767.4,1752.64,2476.4,2393.4,2193,2409.7,2197.2,2269.1,2039.8,1932.9,1794.7,3081.8,1728.9,1990.8,2133,2115.9,1888.5,2206.5,1835.2,1991.9,2026.4,1921.68,1882.7,1805.9,2179.2,2039.8,2007.6,2087.1,2355,2246.9,2224.9,1786
1800.14,4245.3,1964.34,1888,1872.36,2125.1,2118,2061,1779.7,1941.3,1851.88,2378.8,2145.8,2421.6,2310.1,2361.9,2113.9,2049.5,2289.7,2753.6,1752.82,2523.4,2414,2216,2433.7,2188.9,2260.1,2058.9,1946.5,1825,3084.24,1759.4,1983.8,2165.7,2121.1,1836.7,2221.1,1817.1,2007.9,2031.3,1938.4,1857.1,1841,2226.2,2072.5,1995.4,2119.9,2326.2,2283.4,2199.2,1823.84
1801.83,4253.14,1964.78,1892.8,1877.4,2120.7,2113.4,2072.6,1722,1953,1840.82,2389.3,2137.4,2439.2,2323.1,2332,2077.3,2065.1,2320.6,2774.2,1778.16,2518.5,2423,2233.6,2405.4,2184.1,2234.7,2072.6,1937.9,1784.4,3102.12,1797.3,2029.6,2146.9,2149.6,1896.2,2178.3,1865,2035.9,2070.4,1928,1891.2,1836.2,2160.2,2005.4,2031,2117.8,2378.2,2291,2198.3,1807.96
1803.52,4184.72,1908.1,1840.04,1819.14,2081.4,2055.6,2017.4,1655.2,1903,1795.46,2341.8,2089.5,2344.6,2292,2293.9,2009.2,2009.9,2243.7,2749.7,1714.54,2473.5,2352.5,2170.7,2378.1,2112.4,2217.8,2026.9,1867.8,1750.5,3019.94,1734.2,1960.1,2101.4,2064,1845.1,2146.5,1803.9,1937.1,1965.5,1875.16,1819.6,1827.5,2125.8,1985.7,1955.3,2048.6,2313.9,2263.6,2165.6,1751.22
1805.21,4188.04,1910.46,1862.92,1830.06,2110.5,2072.7,2011.1,1733,1898.4,1817.22,2353.2,2124.8,2364.9,2321.2,2299.9,2038.5,2029.2,2236.2,2754.7,1725.68,2449.5,2399.8,2192.1,2388,2159,2263.1,2061,1911.6,1765.4,3060.96,1761.5,1976.8,2100.9,2121.8,1859.1,2156.4,1810.5,1966.8,1978.4,1903.74,1881,1787.4,2154.5,1990.3,1953,2078,2352.8,2246.4,2223.4,1773.08
1806.9,4225.26,1941.4,1872.76,1857.1,2113.6,2121.1,2039.1,1741.4,1965.8,1817.76,2365.5,2161.9,2371.2,2335.1,2359.3,2095.8,2020.4,2283.3,2742.6,1754.06,2509.9,2388.6,2196.8,2418.5,2200.5,2264.3,2074.4,1916.7,1778.6,3070.74,1777,1994.7,2107.5,2139.4,1880.3,2186,1794.6,1980.9,2007,1908.52,1866.9,1852.4,2160.6,1987.4,2009.5,2060.8,2338.8,2278.5,2212.3,1785.32
1808.58,4194.1,1924.48,1863.8,1850.42,2113,2080.2,2040.7,1725.9,1912.9,1829.7,2382.2,2139.5,2357.8,2313.4,2291.3,2042.4,2022.6,2244.7,2741.5,1753.46,2489.6,2359.4,2174.3,2382.1,2138.9,2279,2062,1916,1766.4,3064.22,1750,1967.4,2140.9,2096.7,1880.4,2164.9,1836.3,1954.7,2002,1898.88,1851.6,1813.1,2161.7,1988.1,1976.4,2058.8,2306.8,2264.5,2165.2,1777.94
1810.27,4172.02,1884.08,1843.52,1817.28,2043.6,2060.7,1999.6,1668.7,1861.9,1787.32,2327.8,2079.8,2357.2,2265.8,2268,2003.1,1972.6,2236.1,2696.6,1706.28,2430.7,2348.6,2169,2357.9,2104.8,2194.2,2011.3,1890,1752.5,3011.08,1727.4,1940.3,2079.7,2082,1801.3,2138.1,1780.1,1944,1970.2,1884.7,1817.8,1783.3,2111.8,1986.8,1931.2,2037.7,2273.6,2177.3,2164.6,1746.04
1811.95,4166.9,1884.94,1807.82,1806.36,2023.1,2036.2,1978.6,1685.1,1831.4,1781.44,2308.1,2100.2,2338.1,2231.1,2237.5,2001.7,1964.4,2216.2,2705,1688.14,2424.9,2307.2,2119.4,2327.9,2116.7,2154.6,2003.8,1879.6,1687.8,3002.8,1712.4,1902.2,2066,2045.2,1810.9,2120.5,1789.7,1931.2,1951.8,1861.82,1796.7,1765.2,2119.5,1954.9,1935.1,2033.8,2264.7,2225.4,2111.5,1741.16
